Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",2,167,0.010958005249343832,0.998179348109819,0.998179348109819,2,76,0.00537064518408593,9606,Homo sapiens,"NAT2;SLC3A1","","R-HSA-352119;R-HSA-379432"
R-HSA-5358351,"Signaling by Hedgehog",2,168,0.011023622047244094,0.998261560047798,0.998261560047798,3,82,0.005794643488092714,9606,Homo sapiens,"GAS1;ADCY1","","R-HSA-5610727;R-HSA-5632668;R-HSA-5632649"
R-HSA-927802,"Nonsense-Mediated Decay (NMD)",1,124,0.008136482939632546,0.9982638356438756,0.9982638356438756,5,6,4.2399830400678397E-4,9606,Homo sapiens,"GSPT2","","R-HSA-927836;R-HSA-927789;R-HSA-927832;R-HSA-927813;R-HSA-927889"
R-HSA-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",1,124,0.008136482939632546,0.9982638356438756,0.9982638356438756,4,5,3.5333192000565333E-4,9606,Homo sapiens,"GSPT2","","R-HSA-927836;R-HSA-927832;R-HSA-927813;R-HSA-927889"
R-HSA-382556,"ABC-family proteins mediated transport",1,124,0.008136482939632546,0.9982638356438756,0.9982638356438756,8,27,0.0019079923680305278,9606,Homo sapiens,"CFTR","","R-HSA-8866551;R-HSA-1454916;R-HSA-383190;R-HSA-8866851;R-HSA-8866546;R-HSA-5678863;R-HSA-8866542;R-HSA-8866553"
R-HSA-202424,"Downstream TCR signaling",1,124,0.008136482939632546,0.9982638356438756,0.9982638356438756,2,24,0.0016959932160271359,9606,Homo sapiens,"UBE2C","","R-HSA-202534;R-HSA-202453"
R-HSA-5610787,"Hedgehog 'off' state",1,124,0.008136482939632546,0.9982638356438756,0.9982638356438756,1,32,0.002261324288036181,9606,Homo sapiens,"ADCY1","","R-HSA-5610727"
R-HSA-9711123,"Cellular response to chemical stress",5,274,0.017979002624671916,0.9982964460313901,0.9982964460313901,9,134,0.009469295456151508,9606,Homo sapiens,"CDKN2A;ALB;HBB;HBA2;HBA1;COX6A2","","R-HSA-9709317;R-HSA-9709360;R-HSA-9707504;R-HSA-9760081;R-HSA-9761836;R-HSA-9709406;R-HSA-9661432;R-HSA-163214;R-HSA-9709883"
R-HSA-71291,"Metabolism of amino acids and derivatives",19,667,0.04376640419947506,0.9983870352777625,0.9983870352777625,21,285,0.02013991944032224,9606,Homo sapiens,"NNMT;AADAT;GLS2;TAT;PDX1;DBH;KMO;INMT;ASS1;GNMT;HAL;BHMT;TDO2;UROC1;ASPG;PHGDH;ASPA;HPD","","R-HSA-209891;R-HSA-71200;R-HSA-893583;R-HSA-517444;R-HSA-2408544;R-HSA-5691507;R-HSA-1614654;R-HSA-70952;R-HSA-977348;R-HSA-6798317;R-HSA-2408554;R-HSA-70577;R-HSA-70609;R-HSA-70899;R-HSA-71155;R-HSA-71188;R-HSA-508561;R-HSA-70903;R-HSA-71163;R-HSA-6792572;R-HSA-6797627"
R-HSA-5617833,"Cilium Assembly",3,210,0.013779527559055118,0.9985469543593605,0.9985469543593605,8,50,0.003533319200056533,9606,Homo sapiens,"ALB;CDK1;NEK2","","R-HSA-5626228;R-HSA-5626227;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
R-HSA-73887,"Death Receptor Signaling",2,172,0.011286089238845144,0.9985553792146085,0.9985553792146085,37,117,0.008267966928132288,9606,Homo sapiens,"NGFR;OMG","","R-HSA-193665;R-HSA-193668;R-HSA-193669;R-HSA-193672;R-HSA-193679;R-HSA-193677;R-HSA-205132;R-HSA-9012761;R-HSA-193682;R-HSA-193686;R-HSA-204949;R-HSA-193684;R-HSA-193694;R-HSA-204958;R-HSA-209566;R-HSA-193695;R-HSA-193696;R-HSA-193702;R-HSA-193703;R-HSA-209573;R-HSA-193636;R-HSA-193700;R-HSA-193642;R-HSA-193643;R-HSA-193641;R-HSA-193705;R-HSA-193646;R-HSA-193647;R-HSA-193650;R-HSA-193655;R-HSA-204981;R-HSA-193653;R-HSA-205115;R-HSA-193656;R-HSA-205112;R-HSA-205117;R-HSA-209532"
R-HSA-71387,"Metabolism of carbohydrates",11,457,0.02998687664041995,0.9985619679178461,0.9985619679178461,64,241,0.01703059854427249,9606,Homo sapiens,"GYS2;LUM;B3GAT1;GPC3;HMMR;ALDOB;CHST4;PCK1;LYVE1;FBP1;DCN","","R-HSA-2046239;R-HSA-1971487;R-HSA-1793176;R-HSA-1971482;R-HSA-1971483;R-HSA-2024084;R-HSA-2046222;R-HSA-3322019;R-HSA-3322016;R-HSA-2022919;R-HSA-2076419;R-HSA-1889981;R-HSA-9638064;R-HSA-1667005;R-HSA-3781021;R-HSA-1889978;R-HSA-2046265;R-HSA-3781011;R-HSA-3322009;R-HSA-3322014;R-HSA-2022065;R-HSA-9632034;R-HSA-2022063;R-HSA-2024108;R-HSA-2160915;R-HSA-2022061;R-HSA-9632033;R-HSA-2022056;R-HSA-2024100;R-HSA-2022052;R-HSA-3780995;R-HSA-3780994;R-HSA-3780997;R-HSA-1971491;R-HSA-1889955;R-HSA-2076383;R-HSA-2046175;R-HSA-2076508;R-HSA-2046298;R-HSA-71495;R-HSA-70342;R-HSA-71496;R-HSA-2076371;R-HSA-70479;R-HSA-2065233;R-HSA-2022860;R-HSA-2046285;R-HSA-2160884;R-HSA-2022856;R-HSA-1793217;R-HSA-2160892;R-HSA-2076611;R-HSA-2022851;R-HSA-70241;R-HSA-2022911;R-HSA-2025724;R-HSA-2018682;R-HSA-2025723;R-HSA-1878002;R-HSA-2076392;R-HSA-2022887;R-HSA-2046180;R-HSA-2018659;R-HSA-1678694"
R-HSA-201681,"TCF dependent signaling in response to WNT",3,216,0.014173228346456693,0.9988780763475309,0.9988780763475309,5,71,0.005017313264080277,9606,Homo sapiens,"HIST1H2AI;HIST1H3H;DKK1","","R-HSA-3769401;R-HSA-3364026;R-HSA-5368586;R-HSA-1458875;R-HSA-3451147"
R-HSA-1500931,"Cell-Cell communication",1,134,0.00879265091863517,0.9989624921480212,0.9989624921480212,1,60,0.00423998304006784,9606,Homo sapiens,"IQGAP3","","R-HSA-451377"
R-HSA-8951664,"Neddylation",4,254,0.016666666666666666,0.9989908373690768,0.9989908373690768,23,44,0.003109320896049749,9606,Homo sapiens,"UBD;DCAF4L2;BIRC5;LYVE1","","R-HSA-8956040;R-HSA-8956200;R-HSA-8956106;R-HSA-8952618;R-HSA-8952620;R-HSA-8952044;R-HSA-8956140;R-HSA-8956045;R-HSA-8955245;R-HSA-8956099;R-HSA-8956103;R-HSA-8952039;R-HSA-8956184;R-HSA-8955289;R-HSA-8956026;R-HSA-9755303;R-HSA-8952638;R-HSA-8952639;R-HSA-8952625;R-HSA-8952626;R-HSA-8955285;R-HSA-8952630;R-HSA-8952631"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",12,498,0.03267716535433071,0.9990434786168583,0.9990434786168583,99,478,0.03377853155254046,9606,Homo sapiens,"PDGFRA;HGF;FGF23;IQGAP3;DKK1;DUSP9;FGFR2","","R-HSA-9656211;R-HSA-2023455;R-HSA-9656209;R-HSA-9656215;R-HSA-9656214;R-HSA-2023451;R-HSA-9674398;R-HSA-9674397;R-HSA-2067713;R-HSA-9674427;R-HSA-2400009;R-HSA-9674430;R-HSA-9674408;R-HSA-9674414;R-HSA-6803234;R-HSA-5655315;R-HSA-6803233;R-HSA-5655326;R-HSA-9672159;R-HSA-9672158;R-HSA-5655323;R-HSA-2033490;R-HSA-5655320;R-HSA-2033488;R-HSA-2033486;R-HSA-5655301;R-HSA-2033479;R-HSA-2033474;R-HSA-2033472;R-HSA-9672178;R-HSA-9672177;R-HSA-9672176;R-HSA-5339711;R-HSA-9672163;R-HSA-9672162;R-HSA-9672164;R-HSA-6803230;R-HSA-9672170;R-HSA-5655343;R-HSA-8851710;R-HSA-9672168;R-HSA-6803227;R-HSA-9672175;R-HSA-9672174;R-HSA-5655339;R-HSA-9672173;R-HSA-9672172;R-HSA-6802919;R-HSA-6802918;R-HSA-2029983;R-HSA-6802914;R-HSA-6802912;R-HSA-5655262;R-HSA-6802926;R-HSA-5655263;R-HSA-6802925;R-HSA-5654748;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-5655233;R-HSA-6802943;R-HSA-6802942;R-HSA-5655247;R-HSA-5655244;R-HSA-5655245;R-HSA-5655243;R-HSA-5655240;R-HSA-5655241;R-HSA-5655285;R-HSA-5655295;R-HSA-5655290;R-HSA-5655289;R-HSA-5655270;R-HSA-5655268;R-HSA-5655269;R-HSA-2012074;R-HSA-5655266;R-HSA-2029992;R-HSA-2012073;R-HSA-6802911;R-HSA-5655278;R-HSA-6802910;R-HSA-2029988;R-HSA-2029989;R-HSA-5655277;R-HSA-2029984;R-HSA-8853319;R-HSA-9652816;R-HSA-8853313;R-HSA-8853320;R-HSA-1839100;R-HSA-1839098;R-HSA-1839094;R-HSA-2077424;R-HSA-2077420"
R-HSA-9006936,"Signaling by TGFB family members",1,136,0.008923884514435695,0.9990640476449124,0.9990640476449124,1,125,0.008833298000141333,9606,Homo sapiens,"GDF2","","R-HSA-8858369"
R-HSA-1483206,"Glycerophospholipid biosynthesis",3,221,0.014501312335958005,0.999096552477436,0.999096552477436,3,133,0.009398629072150378,9606,Homo sapiens,"BCHE;GPD1;MFSD2A","","R-HSA-75889;R-HSA-8865637;R-HSA-372519"
R-HSA-196849,"Metabolism of water-soluble vitamins and cofactors",4,258,0.016929133858267716,0.9991433217555844,0.9991433217555844,4,143,0.010105292912161685,9606,Homo sapiens,"NNMT;VNN1;PTGS2;CYP8B1","","R-HSA-76496;R-HSA-8938300;R-HSA-5359451;R-HSA-2309773"
R-HSA-909733,"Interferon alpha/beta signaling",2,190,0.012467191601049869,0.9993756944251044,0.9993756944251044,2,25,0.0017666596000282665,9606,Homo sapiens,"EGR1","","R-HSA-1015702;R-HSA-1015699"
R-HSA-8956319,"Nucleotide catabolism",1,144,0.009448818897637795,0.9993802109783958,0.9993802109783958,4,63,0.0044519821920712315,9606,Homo sapiens,"XDH","","R-HSA-9727349;R-HSA-74258;R-HSA-74247;R-HSA-9727347"
R-HSA-9755511,"KEAP1-NFE2L2 pathway",1,146,0.00958005249343832,0.9994409166083885,0.9994409166083885,2,78,0.005511977952088192,9606,Homo sapiens,"CDKN2A","","R-HSA-9760081;R-HSA-9761836"
R-HSA-9609646,"HCMV Infection",4,270,0.017716535433070866,0.9994779637278534,0.9994779637278534,6,31,0.0021906579040350503,9606,Homo sapiens,"HIST1H2AI;HIST1H3H","","R-HSA-9614816;R-HSA-9621073;R-HSA-9698928;R-HSA-9614810;R-HSA-9614811;R-HSA-9623096"
R-HSA-162909,"Host Interactions of HIV factors",1,151,0.009908136482939632,0.9995679515873135,0.9995679515873135,1,54,0.0038159847360610556,9606,Homo sapiens,"TAT","","R-HSA-167234"
R-HSA-163200,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",1,153,0.010039370078740157,0.9996102874818626,0.9996102874818626,1,31,0.0021906579040350503,9606,Homo sapiens,"COX6A2","","R-HSA-163214"
R-HSA-73894,"DNA Repair",7,381,0.025,0.9996654057930204,0.9996654057930204,64,339,0.023955904176383293,9606,Homo sapiens,"CCNA2;EME1;HIST1H2AI;EXO1;UBE2C;UBE2T","","R-HSA-5358545;R-HSA-69891;R-HSA-5684052;R-HSA-5686483;R-HSA-5685341;R-HSA-5683801;R-HSA-5682629;R-HSA-5686469;R-HSA-5685838;R-HSA-9629195;R-HSA-5683405;R-HSA-5686475;R-HSA-5686900;R-HSA-6785732;R-HSA-5686642;R-HSA-6785986;R-HSA-5684081;R-HSA-5693566;R-HSA-5693564;R-HSA-9629497;R-HSA-9629372;R-HSA-5693561;R-HSA-9629373;R-HSA-6790487;R-HSA-5693542;R-HSA-5684071;R-HSA-9629216;R-HSA-5693539;R-HSA-6785361;R-HSA-5683425;R-HSA-5685985;R-HSA-5693551;R-HSA-9629483;R-HSA-5685994;R-HSA-5683735;R-HSA-5684887;R-HSA-5693589;R-HSA-5684882;R-HSA-5685011;R-HSA-6788385;R-HSA-5693584;R-HSA-5686430;R-HSA-5693599;R-HSA-5358619;R-HSA-5686685;R-HSA-6788392;R-HSA-5693593;R-HSA-5683077;R-HSA-5358597;R-HSA-5358599;R-HSA-5684096;R-HSA-5686657;R-HSA-6785342;R-HSA-5693580;R-HSA-5686410;R-HSA-5684875;R-HSA-5693620;R-HSA-5686704;R-HSA-5683384;R-HSA-5683385;R-HSA-5685156;R-HSA-5682863;R-HSA-5682858;R-HSA-5686440"
R-HSA-162599,"Late Phase of HIV Life Cycle",1,160,0.010498687664041995,0.9997283939844663,0.9997283939844663,13,78,0.005511977952088192,9606,Homo sapiens,"TAT","","R-HSA-167234;R-HSA-167459;R-HSA-167076;R-HSA-167150;R-HSA-167148;R-HSA-167181;R-HSA-170706;R-HSA-167090;R-HSA-170704;R-HSA-167191;R-HSA-167192;R-HSA-167196;R-HSA-167197"
R-HSA-382551,"Transport of small molecules",28,969,0.06358267716535433,0.9997522215503056,0.9997522215503056,52,454,0.03208253833651332,9606,Homo sapiens,"RSC1A1;CETP;SLC22A1;WNK4;SLC3A1;HBB;LCAT;OXT;ADCY1;SLC22A12;SLCO1B3;APOF;SLC22A11;APOA4;HBA2;HBA1;APOA5;SLCO1C1;TRPV6;NAT2;FXYD2;ALB;FXYD1;LCN2;LPA;SLC28A1;CFTR","","R-HSA-549129;R-HSA-6784622;R-HSA-561054;R-HSA-5229273;R-HSA-549279;R-HSA-174741;R-HSA-164377;R-HSA-194079;R-HSA-163617;R-HSA-8866851;R-HSA-174757;R-HSA-1247668;R-HSA-561059;R-HSA-379432;R-HSA-432188;R-HSA-5246444;R-HSA-266310;R-HSA-392263;R-HSA-549322;R-HSA-432195;R-HSA-2682349;R-HSA-174660;R-HSA-6806831;R-HSA-5671707;R-HSA-266315;R-HSA-936897;R-HSA-1454916;R-HSA-383190;R-HSA-349404;R-HSA-5678863;R-HSA-879575;R-HSA-109530;R-HSA-266328;R-HSA-1237325;R-HSA-174690;R-HSA-264678;R-HSA-264679;R-HSA-3295579;R-HSA-8866542;R-HSA-266350;R-HSA-176879;R-HSA-879584;R-HSA-561253;R-HSA-8866551;R-HSA-352119;R-HSA-264695;R-HSA-264689;R-HSA-8866546;R-HSA-374896;R-HSA-9684068;R-HSA-174587;R-HSA-8866553"
R-HSA-8953897,"Cellular responses to stimuli",30,1027,0.06738845144356956,0.9997946433363297,0.9997946433363297,72,481,0.03399053070454385,9606,Homo sapiens,"HIST1H2AI;CDKN2A;UBE2C;EPO;MT1M;HBB;HBA2;MT1X;HBA1;FOS;COX6A2;CCNA2;MT2A;IL1B;ALB;ID1;E2F1;MT1F;MT1G;CA9;MT1H;HIST1H3H;CLEC1B;MT1E","","R-HSA-3790137;R-HSA-8979082;R-HSA-3790130;R-HSA-3788725;R-HSA-3240765;R-HSA-163214;R-HSA-3788724;R-HSA-3240766;R-HSA-3209151;R-HSA-3229089;R-HSA-3223200;R-HSA-9709317;R-HSA-450325;R-HSA-3788705;R-HSA-187934;R-HSA-3788708;R-HSA-3229102;R-HSA-3222546;R-HSA-9709360;R-HSA-3209109;R-HSA-3209111;R-HSA-3200023;R-HSA-3209114;R-HSA-9709883;R-HSA-3222533;R-HSA-3209096;R-HSA-9761836;R-HSA-3209098;R-HSA-5662614;R-HSA-182594;R-HSA-5662615;R-HSA-9760081;R-HSA-5662608;R-HSA-5662622;R-HSA-5662623;R-HSA-1235035;R-HSA-9709406;R-HSA-5662621;R-HSA-5662618;R-HSA-5662619;R-HSA-5662617;R-HSA-5662598;R-HSA-5662599;R-HSA-5662596;R-HSA-5662597;R-HSA-5662595;R-HSA-3240295;R-HSA-3785711;R-HSA-5662986;R-HSA-6804998;R-HSA-4568740;R-HSA-3240787;R-HSA-6804996;R-HSA-3229138;R-HSA-4568737;R-HSA-9707504;R-HSA-9707505;R-HSA-6804879;R-HSA-9707516;R-HSA-9661432;R-HSA-3797202;R-HSA-1235070;R-HSA-3788745;R-HSA-3222593;R-HSA-450292;R-HSA-3788748;R-HSA-3797196;R-HSA-3240777;R-HSA-9645672;R-HSA-3209165;R-HSA-3240783;R-HSA-3240782"
R-HSA-388396,"GPCR downstream signalling",21,795,0.05216535433070866,0.9997983784821238,0.9997983784821238,32,175,0.012366617200197865,9606,Homo sapiens,"CXCL6;VIPR1;MMP7;CCL21;GCGR;NPY1R;OXT;AVPR1A;PTH1R;ADCY1;NTS;ADRA2B;ADRA1A;CXCL2;APLN;CXCL12;BCO2;CCL19","","R-HSA-749448;R-HSA-392129;R-HSA-749454;R-HSA-392064;R-HSA-749453;R-HSA-749452;R-HSA-392206;R-HSA-749446;R-HSA-749456;R-HSA-111962;R-HSA-751019;R-HSA-379044;R-HSA-163617;R-HSA-170666;R-HSA-2179402;R-HSA-380073;R-HSA-379048;R-HSA-170671;R-HSA-170674;R-HSA-170672;R-HSA-2179413;R-HSA-170676;R-HSA-170677;R-HSA-751027;R-HSA-751024;R-HSA-111930;R-HSA-744887;R-HSA-170686;R-HSA-744886;R-HSA-751029;R-HSA-418553;R-HSA-170685"
R-HSA-3858494,"Beta-catenin independent WNT signaling",1,166,0.01089238845144357,0.9998007138214965,0.9998007138214965,7,51,0.003603985584057664,9606,Homo sapiens,"WNT11","","R-HSA-3858491;R-HSA-3965444;R-HSA-3858482;R-HSA-3965446;R-HSA-3858480;R-HSA-3965447;R-HSA-3965441"
R-HSA-15869,"Metabolism of nucleotides",3,256,0.01679790026246719,0.999806404474734,0.999806404474734,7,142,0.010034626528160555,9606,Homo sapiens,"CDA;RRM2;XDH","","R-HSA-9727349;R-HSA-74258;R-HSA-111751;R-HSA-74247;R-HSA-9727347;R-HSA-73608;R-HSA-111742"
R-HSA-372790,"Signaling by GPCR",24,876,0.05748031496062992,0.9998097342402807,0.9998097342402807,59,392,0.02770122252844322,9606,Homo sapiens,"CXCL6;VIPR1;MMP7;CCL21;GCGR;NPY1R;OXT;AVPR1A;PTH1R;ADCY1;NTS;ADRA2B;ADRA1A;CYP8B1;CXCL2;APLN;CRHBP;WNT11;CXCL12;BCO2;CCL19","","R-HSA-390663;R-HSA-749448;R-HSA-8937613;R-HSA-749454;R-HSA-392064;R-HSA-749453;R-HSA-749452;R-HSA-392206;R-HSA-749446;R-HSA-420489;R-HSA-420233;R-HSA-388503;R-HSA-9667456;R-HSA-8940959;R-HSA-373791;R-HSA-749456;R-HSA-3296301;R-HSA-751019;R-HSA-379044;R-HSA-388900;R-HSA-163617;R-HSA-170666;R-HSA-163625;R-HSA-380073;R-HSA-379048;R-HSA-170671;R-HSA-9626914;R-HSA-373813;R-HSA-9667619;R-HSA-170674;R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-751027;R-HSA-751024;R-HSA-111930;R-HSA-744887;R-HSA-170686;R-HSA-744886;R-HSA-751029;R-HSA-170685;R-HSA-392263;R-HSA-374214;R-HSA-374337;R-HSA-392129;R-HSA-9617370;R-HSA-9623384;R-HSA-373071;R-HSA-443978;R-HSA-443986;R-HSA-111962;R-HSA-9667569;R-HSA-2179402;R-HSA-201708;R-HSA-388468;R-HSA-390641;R-HSA-2179413;R-HSA-388863;R-HSA-418553"
R-HSA-9609507,"Protein localization",1,170,0.01115485564304462,0.9998378914310398,0.9998378914310398,3,53,0.003745318352059925,9606,Homo sapiens,"HAO2","","R-HSA-9033233;R-HSA-9033235;R-HSA-9033236"
R-HSA-6807070,"PTEN Regulation",1,171,0.011220472440944882,0.9998460483133604,0.9998460483133604,2,56,0.003957317504063317,9606,Homo sapiens,"EGR1","","R-HSA-8944104;R-HSA-8944078"
R-HSA-1236974,"ER-Phagosome pathway",1,173,0.011351706036745407,0.999861152857726,0.999861152857726,1,10,7.066638400113067E-4,9606,Homo sapiens,"S100P","","R-HSA-8863895"
R-HSA-162587,"HIV Life Cycle",1,175,0.011482939632545932,0.9998747771780684,0.9998747771780684,13,117,0.008267966928132288,9606,Homo sapiens,"TAT","","R-HSA-167234;R-HSA-167459;R-HSA-167076;R-HSA-167150;R-HSA-167148;R-HSA-167181;R-HSA-170706;R-HSA-167090;R-HSA-170704;R-HSA-167191;R-HSA-167192;R-HSA-167196;R-HSA-167197"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",2,232,0.015223097112860892,0.9999145556672073,0.9999145556672073,13,110,0.007773302240124373,9606,Homo sapiens,"CHRNA4;ADCY1","","R-HSA-170666;R-HSA-392206;R-HSA-9617535;R-HSA-170671;R-HSA-170674;R-HSA-629595;R-HSA-629596;R-HSA-629599;R-HSA-170686;R-HSA-622325;R-HSA-442715;R-HSA-629588;R-HSA-622326"
R-HSA-1428517,"The citric acid (TCA) cycle and respiratory electron transport",2,238,0.015616797900262467,0.9999358813784521,0.9999358813784521,4,67,0.004734647728075754,9606,Homo sapiens,"PDX1;COX6A2","","R-HSA-71397;R-HSA-203946;R-HSA-204169;R-HSA-163214"
R-HSA-112316,"Neuronal System",9,490,0.03215223097112861,0.9999385282861322,0.9999385282861322,30,221,0.015617270864249876,9606,Homo sapiens,"BCHE;NAT2;CHRNA4;GLS2;SLC22A1;RBP1;ADCY1;CPLX2","","R-HSA-380869;R-HSA-888589;R-HSA-374919;R-HSA-212614;R-HSA-392206;R-HSA-374922;R-HSA-70609;R-HSA-629595;R-HSA-629596;R-HSA-629599;R-HSA-380574;R-HSA-372505;R-HSA-442715;R-HSA-629588;R-HSA-380901;R-HSA-372519;R-HSA-170666;R-HSA-380905;R-HSA-9617535;R-HSA-170671;R-HSA-170674;R-HSA-372529;R-HSA-374896;R-HSA-374899;R-HSA-210426;R-HSA-170686;R-HSA-622325;R-HSA-210430;R-HSA-917744;R-HSA-622326"
R-HSA-9678108,"SARS-CoV-1 Infection",1,194,0.012729658792650918,0.9999530886000957,0.9999530886000957,1,159,0.011235955056179775,9606,Homo sapiens,"MKRN3;SFN","","R-HSA-9727919"
R-HSA-1236975,"Antigen processing-Cross presentation",1,195,0.012795275590551181,0.9999554527287493,0.9999554527287493,1,23,0.0016253268320260052,9606,Homo sapiens,"S100P","","R-HSA-8863895"
R-HSA-195721,"Signaling by WNT",4,332,0.02178477690288714,0.9999627139958561,0.9999627139958561,20,157,0.011094622288177513,9606,Homo sapiens,"WNT11;HIST1H2AI;HIST1H3H;DKK1","","R-HSA-3769401;R-HSA-3858491;R-HSA-3858482;R-HSA-3364026;R-HSA-3858480;R-HSA-3781941;R-HSA-3247837;R-HSA-1458875;R-HSA-3781943;R-HSA-3247840;R-HSA-3238691;R-HSA-3247843;R-HSA-3247844;R-HSA-3238694;R-HSA-3965444;R-HSA-3965446;R-HSA-3965447;R-HSA-5368586;R-HSA-3965441;R-HSA-3451147"
R-HSA-877300,"Interferon gamma signaling",2,252,0.01653543307086614,0.9999672726021079,0.9999672726021079,2,18,0.0012719949120203519,9606,Homo sapiens,"MT2A","","R-HSA-1031716;R-HSA-1031713"
R-HSA-72163,"mRNA Splicing - Major Pathway",1,213,0.013976377952755905,0.9999824476812312,0.9999824476812312,9,10,7.066638400113067E-4,9606,Homo sapiens,"RBP1","","R-HSA-9770132;R-HSA-9770119;R-HSA-9770129;R-HSA-9770145;R-HSA-9770131;R-HSA-9770141;R-HSA-9770236;R-HSA-9770847;R-HSA-9770142"
R-HSA-9012999,"RHO GTPase cycle",7,460,0.030183727034120734,0.9999841281269279,0.9999841281269279,23,91,0.00643064094410289,9606,Homo sapiens,"ARHGAP11A;RACGAP1;MUC13;IQGAP3;RND3;CFTR","","R-HSA-9013161;R-HSA-9018794;R-HSA-9018766;R-HSA-9013024;R-HSA-9017507;R-HSA-8981637;R-HSA-9013157;R-HSA-9013145;R-HSA-9013144;R-HSA-9018746;R-HSA-9013437;R-HSA-5627072;R-HSA-9013022;R-HSA-9696267;R-HSA-9013009;R-HSA-9696266;R-HSA-9696271;R-HSA-9014295;R-HSA-9013111;R-HSA-9018806;R-HSA-9696268;R-HSA-9013110;R-HSA-9014294"
R-HSA-1483257,"Phospholipid metabolism",3,314,0.020603674540682414,0.9999860348231988,0.9999860348231988,3,218,0.015405271712246484,9606,Homo sapiens,"BCHE;GPD1;MFSD2A","","R-HSA-75889;R-HSA-8865637;R-HSA-372519"
R-HSA-983168,"Antigen processing: Ubiquitination & Proteasome degradation",3,315,0.02066929133858268,0.9999866630193369,0.9999866630193369,5,9,6.359974560101759E-4,9606,Homo sapiens,"CDC20;UBE2C","","R-HSA-983147;R-HSA-983157;R-HSA-983156;R-HSA-983140;R-HSA-983152"
R-HSA-913531,"Interferon Signaling",5,397,0.0260498687664042,0.9999885537635882,0.9999885537635882,5,74,0.005229312416083669,9606,Homo sapiens,"EGR1;MT2A;UBE2C","","R-HSA-1015702;R-HSA-1169402;R-HSA-1031716;R-HSA-1015699;R-HSA-1031713"
R-HSA-72172,"mRNA Splicing",1,224,0.014698162729658792,0.9999900709053572,0.9999900709053572,14,15,0.00105999576001696,9606,Homo sapiens,"RBP1","","R-HSA-9770132;R-HSA-9770129;R-HSA-9770131;R-HSA-75079;R-HSA-9770141;R-HSA-75081;R-HSA-9770236;R-HSA-75080;R-HSA-9770847;R-HSA-75083;R-HSA-9770142;R-HSA-75082;R-HSA-9770119;R-HSA-9770145"
R-HSA-9705671,"SARS-CoV-2 activates/modulates innate and adaptive immune responses",1,227,0.01489501312335958,0.9999915003960566,0.9999915003960566,1,47,0.0033213200480531413,9606,Homo sapiens,"UBE2C","","R-HSA-168184"
R-HSA-1852241,"Organelle biogenesis and maintenance",3,338,0.022178477690288714,0.9999953988875646,0.9999953988875646,8,86,0.006077309024097237,9606,Homo sapiens,"ALB;CDK1;NEK2","","R-HSA-5626228;R-HSA-5626227;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
R-HSA-2262752,"Cellular responses to stress",23,1009,0.06620734908136483,0.9999983774716142,0.9999983774716142,57,450,0.0317998728005088,9606,Homo sapiens,"HIST1H2AI;CDKN2A;UBE2C;EPO;HBB;HBA2;HBA1;FOS;COX6A2;CCNA2;IL1B;ALB;ID1;E2F1;CA9;HIST1H3H;CLEC1B","","R-HSA-3790137;R-HSA-8979082;R-HSA-3790130;R-HSA-3788725;R-HSA-3240765;R-HSA-163214;R-HSA-3788724;R-HSA-3240766;R-HSA-3209151;R-HSA-3229089;R-HSA-3223200;R-HSA-9709317;R-HSA-450325;R-HSA-3788705;R-HSA-187934;R-HSA-3788708;R-HSA-3229102;R-HSA-3222546;R-HSA-9709360;R-HSA-3209109;R-HSA-3209111;R-HSA-3200023;R-HSA-3209114;R-HSA-9709883;R-HSA-3222533;R-HSA-3209096;R-HSA-9761836;R-HSA-3209098;R-HSA-182594;R-HSA-9760081;R-HSA-1235035;R-HSA-9709406;R-HSA-3240295;R-HSA-3785711;R-HSA-6804998;R-HSA-4568740;R-HSA-3240787;R-HSA-6804996;R-HSA-3229138;R-HSA-4568737;R-HSA-9707504;R-HSA-9707505;R-HSA-6804879;R-HSA-9707516;R-HSA-9661432;R-HSA-3797202;R-HSA-1235070;R-HSA-3788745;R-HSA-3222593;R-HSA-450292;R-HSA-3788748;R-HSA-3797196;R-HSA-3240777;R-HSA-9645672;R-HSA-3209165;R-HSA-3240783;R-HSA-3240782"
